Id,SalePrice
2266,294148.2885052846
2267,386788.92461660993
2268,393056.7678847265
2269,157648.47458724093
2270,187010.69701892487
2271,228002.7514545777
2272,200980.21661785487
2273,163674.1048118086
2274,167253.31136878688
2275,193488.5440407107
2276,174339.6487874211
2277,193064.83990256547
2278,145261.06466178654
2279,126968.33510395957
2280,116247.90735274811
2281,171047.63764629178
2282,183481.2459354239
2283,107428.24398003166
2284,112071.7452446474
2285,131218.9299201125
2286,126987.51621540386
2287,367176.16298828204
2288,284026.7788489932
2289,426754.26326609275
2290,501828.42858941975
2291,325079.40183673863
2292,457230.80312792864
2293,536025.0131984687
2294,455028.62869649794
2295,484835.74846476206
2296,287520.0223463249
2297,336877.52160846477
2298,340465.4930815172
2299,388046.8784839833
2300,356653.4443576025
2301,298163.86133591516
2302,234194.07577883496
2303,247714.1527797577
2304,256025.7487636991
2305,194416.89121770105
2306,185535.57350535333
2307,181282.35936928386
2308,227296.17282012734
2309,271800.92403722066
2310,212450.2334505731
2311,195544.97060851954
2312,179921.77158252132
2313,185341.21065508848
2314,171632.2685797915
2315,189815.72067299098
2316,215420.3091926718
2317,183240.9843168846
2318,189766.8924766917
2319,186848.20216986403
2320,188687.16642881886
2321,259313.27319801628
2322,177543.73611847303
2323,172118.14546134244
2324,171618.1165840731
2325,207405.3694824959
2326,173287.4580693952
2327,223502.22468796707
2328,228630.5840846312
2329,187605.07900458205
2330,176643.85796660793
2331,363222.577747708
2332,446257.0189181475
2333,356384.96905383636
2334,266913.0871681551
2335,264918.1817456458
2336,325626.36918403965
2337,209898.9069891949
2338,269942.9839861309
2339,231792.65894290266
2340,438952.2260305778
2341,200885.56229770777
2342,248372.23235487717
2343,223960.1657607728
2344,239904.07272494896
2345,254906.9509951679
2346,216765.3091243525
2347,189861.77704756285
2348,232761.0293837033
2349,179277.26234051044
2350,312966.7768991268
2351,247157.3072922573
2352,262186.1990232736
2353,265182.52982715005
2354,147906.70498600867
2355,154348.01749290794
2356,163644.06730770913
2357,195571.68900083212
2358,193740.73168874392
2359,141144.884382658
2360,108300.27833813269
2361,145293.07044052985
2362,274869.02489728766
2363,138347.76069190045
2364,153311.94352233995
2365,216277.73560551085
2366,202158.9986955891
2367,244537.09857403667
2368,214754.95208058303
2369,230815.86330213535
2370,167324.2164664102
2371,173264.96095794375
2372,173108.44623258658
2373,274486.751887306
2374,331022.51462344197
2375,252815.66655866485
2376,323419.56817837653
2377,407388.86574364384
2378,141803.94741699003
2379,219851.98011416773
2380,141295.05149097464
2381,166062.00491200318
2382,187102.57198456227
2383,207687.69362778502
2384,243068.4100635096
2385,171725.246228519
2386,137546.98849885372
2387,132528.678434635
2388,116962.09391259345
2389,116846.72137838548
2390,140399.60075390604
2391,147474.7661588864
2392,116228.56413169362
2393,168561.2716351346
2394,142897.3822081529
2395,206728.5509624066
2396,143596.22307537642
2397,223054.47865568183
2398,124680.10570800363
2399,64501.66226225903
2400,56500.42047982614
2401,119574.95843174975
2402,143070.9818507742
2403,137082.5086451703
2404,146693.01979519177
2405,157549.44024980228
2406,142519.60501249152
2407,125707.72742816004
2408,145175.79990268702
2409,134228.41984260673
2410,179487.14929964519
2411,114463.56513036224
2412,152540.24249965287
2413,135160.84565653303
2414,144193.53485516954
2415,135706.41586134225
2416,131904.94058992842
2417,135674.3084499965
2418,131645.5226146981
2419,114855.43101004566
2420,131998.20214240527
2421,149620.65674684895
2422,101796.88347397257
2423,125854.31223831077
2424,147886.39444852516
2425,273723.82896111207
2426,126098.50563923203
2427,139999.7870895904
2428,157373.05072823097
2429,121257.66058199793
2430,124222.49862991106
2431,98574.31855295229
2432,139087.95255643394
2433,141271.83371328644
2434,135263.01886105014
2435,156488.18300242696
2436,121275.50289954191
2437,103622.09923327643
2438,127185.82976266643
2439,122150.52126155321
2440,117740.07101207535
2441,101809.16190692692
2442,102237.95424132547
2443,134899.0299361916
2444,137017.38647616672
2445,82902.51995489941
2446,138811.3872043931
2447,196447.96844108216
2448,133045.8216300968
2449,114400.0499434579
2450,146400.7274710721
2451,120979.8914700744
2452,201826.9201688079
2453,94538.45921940808
2454,117421.20346098891
2455,123404.90601256554
2456,127076.31847118986
2457,114802.28510333411
2458,127539.57104234959
2459,108634.3640265622
2460,141945.62441901185
2461,123238.17059462276
2462,131699.72701619338
2463,119069.86465622
2464,175827.6856042038
2465,131952.52564080196
2466,113745.79821199374
2467,138303.69404922432
2468,79109.07070174647
2469,73183.12663703952
2470,211311.17268167555
2471,213044.1030232583
2472,160780.35397321839
2473,113939.1727057042
2474,101697.89211380348
2475,240381.8145920148
2476,110874.16004183798
2477,122477.16692677797
2478,158707.77466164963
2479,109228.02520080395
2480,152174.88999340782
2481,121530.49078099859
2482,122970.68656652384
2483,118345.47142614488
2484,121927.56000626441
2485,119908.17480880007
2486,140429.9124352703
2487,205665.13048924884
2488,159144.48754474995
2489,138702.58851496334
2490,141631.58978462708
2491,111711.80436875195
2492,178179.32499178423
2493,139477.8890898566
2494,142547.84327358266
2495,85022.84836060065
2496,267273.8272148257
2497,152026.726968312
2498,104112.38084595895
2499,91760.94794662319
2500,136359.62213995555
2501,143187.9653948824
2502,140490.03636977993
2503,96261.33258190118
2504,171211.73464233728
2505,234824.7562789818
2506,256752.8824481344
2507,310874.3756420806
2508,256752.8824481344
2509,214514.8771959057
2510,230509.80372694173
2511,174018.1585531532
2512,215859.2743236991
2513,231413.08174740823
2514,268753.03378512897
2515,149407.91262062095
2516,167522.87059338333
2517,153906.16423756693
2518,161906.4504195928
2519,233489.01689211573
2520,217507.77037290283
2521,191821.15395566306
2522,221532.62099556558
2523,126214.08224370005
2524,130122.36716294727
2525,150205.5281871759
2526,125244.72630587454
2527,119398.34477474987
2528,133924.68551326965
2529,129857.62354356925
2530,108225.19158173614
2531,232010.36531702327
2532,239739.99392337794
2533,205036.2879312751
2534,241129.64150063318
2535,306531.49859616463
2536,239875.13496997548
2537,227393.2927383045
2538,194786.09725013017
2539,186737.1466004122
2540,182281.57265429528
2541,189950.34103505223
2542,181540.68520698175
2543,124337.83252050866
2544,124157.23505011381
2545,137165.3914625255
2546,143359.8812586469
2547,141749.44806615528
2548,167375.25929011367
2549,164935.20506437318
2550,306613.4073226955
2551,144446.75654803443
2552,121405.91143509198
2553,80230.53075735256
2554,95894.2784162415
2555,122066.77333888494
2556,107912.28512470104
2557,112808.25797738969
2558,162736.91937195577
2559,140282.41163159008
2560,135909.06596751837
2561,136466.32871140298
2562,143690.0394932133
2563,151688.94820155852
2564,165381.87916768805
2565,157007.94154534274
2566,150687.41997235658
2567,115939.79004147732
2568,195740.002582251
2569,205645.08337797012
2570,117493.31512974424
2571,174486.573965332
2572,168244.35371283587
2573,198413.94528431303
2574,270013.0963681928
2575,121209.64241267656
2576,123897.76634291308
2577,138898.81362008082
2578,85665.3658606548
2579,70910.5782594465
2580,98975.89049507391
2581,92193.59146205657
2582,116276.11341540258
2583,275769.94342544087
2584,161568.47524181017
2585,206017.7461515964
2586,207517.85944209597
2587,188681.6791585708
2588,126033.30573761383
2589,150849.27527641566
2590,245054.31466221056
2591,219910.79779369466
2592,220884.01071001703
2593,262696.0862251863
2594,189397.56839434273
2595,216069.5065925046
2596,343477.0716523373
2597,217998.37057427547
2598,273578.2238308312
2599,333165.9721953436
2600,195208.2700176161
2601,157589.484085147
2602,85669.28339274989
2603,106365.50178681882
2604,88697.01288439127
2605,80180.22352074481
2606,145761.72402109255
2607,179608.22921630455
2608,221901.78695518174
2609,163055.95435219113
2610,113110.74159278497
2611,157829.3359533916
2612,145148.55878805384
2613,134123.06642268592
2614,134241.46668750438
2615,154738.160662971
2616,142837.7726495418
2617,195332.3811924728
2618,197815.91153992034
2619,223943.9485746104
2620,180437.08296043077
2621,175925.43519174657
2622,179418.05337114978
2623,227427.54675272718
2624,270264.60132649343
2625,337990.686588567
2626,170624.58935573956
2627,174722.63486321218
2628,461335.7744560404
2629,528177.6532269049
2630,342996.18816623214
2631,472040.65805756784
2632,465242.16721649887
2633,298352.89363699045
2634,430999.95931594155
2635,158394.7272947692
2636,187824.2846193011
2637,182839.64877098158
2638,273384.00644394686
2639,187204.05417049595
2640,148484.90697129167
2641,98626.44902862565
2642,202618.61349567646
2643,104671.1782959851
2644,121144.76720549792
2645,111245.54406330455
2646,100228.77146713162
2647,103343.47166666752
2648,139372.93199497473
2649,148342.09464437253
2650,134081.48854836664
2651,154193.97411165643
2652,424153.9669725536
2653,277114.06082533963
2654,265933.19708002446
2655,419229.7690940493
2656,347491.32490539114
2657,324797.0960440369
2658,306937.27681377967
2659,301366.76151436655
2660,364178.9784738184
2661,383810.21991168556
2662,386936.0935907944
2663,289676.52993528655
2664,265498.3585889375
2665,343446.6609744589
2666,280158.5835608626
2667,181649.4680585904
2668,190486.66904803767
2669,180741.45306613817
2670,289779.8343141371
2671,191340.5883671963
2672,189470.33222152625
2673,206832.72355191692
2674,197326.827542166
2675,173826.73645553848
2676,188346.03916423497
2677,185146.6204021804
2678,273869.8493357448
2679,269152.43804389733
2680,306168.36018524837
2681,428588.5222415489
2682,345562.4606759463
2683,581570.1232980863
2684,317926.5221513581
2685,349183.80660103576
2686,241080.02891870742
2687,318294.11881953484
2688,233313.35648658886
2689,217532.65321777455
2690,517168.591705732
2691,195717.39875894002
2692,149088.76822199786
2693,198426.30698657437
2694,147847.0405932188
2695,190894.65703628745
2696,187841.9274253072
2697,184159.33277035967
2698,197571.93692823927
2699,190484.76975127804
2700,164351.42249842559
2701,160514.25231907205
2702,119647.0156616586
2703,156130.25993555094
2704,135197.30220789992
2705,113858.0659683804
2706,117053.9916886277
2707,129595.10841156868
2708,125186.10805540232
2709,106478.835053037
2710,120694.11540802772
2711,298219.67323930527
2712,421016.8325161363
2713,173324.1679674201
2714,154680.64020087986
2715,178138.71451974372
2716,155933.90262956405
2717,176188.10686934728
2718,227354.29757850897
2719,153459.11075944922
2720,183260.15148295902
2721,137289.06312427137
2722,169162.5077154682
2723,153682.29802389783
2724,124990.64967674953
2725,129215.39634307692
2726,147539.89015983941
2727,178404.9404631838
2728,174139.17989322095
2729,161257.34909212022
2730,143823.781893001
2731,133037.0221589367
2732,124856.14607384823
2733,158804.49571513402
2734,151293.11595232977
